# # Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
32.000000, 15.350000, 10.000000, 0.000000, 1.000000, 0.000000
32.100000, 15.450000, 10.000000, 0.000000, 1.000000, 0.000000
32.200000, 15.550000, 10.000000, 0.000000, 1.000000, 0.000000
32.300000, 15.650000, 10.000000, 0.000000, 1.000000, 0.000000
32.400000, 15.750000, 10.000000, 0.000000, 1.000000, 0.000000
32.500000, 15.850000, 10.000000, 0.000000, 1.000000, 0.000000
32.600000, 15.950000, 10.000000, 0.000000, 1.000000, 0.000000
32.700000, 16.050000, 10.000000, 0.000000, 1.000000, 0.000000
32.800000, 16.150000, 10.000000, 0.000000, 1.000000, 0.000000
32.900000, 16.250000, 10.000000, 0.000000, 1.000000, 0.000000
33.000000, 16.350000, 10.000000, 0.000000, 1.000000, 0.000000
33.100000, 16.450000, 10.000000, 0.000000, 1.000000, 0.000000
33.200000, 16.550000, 10.000000, 0.000000, 1.000000, 0.000000
33.300000, 16.650000, 10.000000, 0.000000, 1.000000, 0.000000
33.400000, 16.750000, 10.000000, 0.000000, 1.000000, 0.000000
33.500000, 16.850000, 10.000000, 0.000000, 1.000000, 0.000000
33.600000, 16.950000, 10.000000, 0.000000, 1.000000, 0.000000
33.700000, 17.050000, 10.000000, 0.000000, 1.000000, 0.000000
33.800000, 17.150000, 10.000000, 0.000000, 1.000000, 0.000000
33.900000, 17.250000, 10.000000, 0.000000, 1.000000, 0.000000
34.000000, 17.350000, 10.000000, 0.000000, 1.000000, 0.000000
34.100000, 17.450000, 10.000000, 0.000000, 1.000000, 0.000000
34.200000, 17.550000, 10.000000, 0.000000, 1.000000, 0.000000
34.300000, 17.650000, 10.000000, 0.000000, 1.000000, 0.000000
34.400000, 17.750000, 10.000000, 0.000000, 1.000000, 0.000000
34.500000, 17.850000, 10.000000, 0.000000, 1.000000, 0.000000
34.600000, 17.950000, 10.000000, 0.000000, 1.000000, 0.000000
34.700000, 18.050000, 10.000000, 0.000000, 1.000000, 0.000000
34.800000, 18.150000, 10.000000, 0.000000, 1.000000, 0.000000
34.900000, 18.250000, 10.000000, 0.000000, 1.000000, 0.000000
35.000000, 18.350000, 10.000000, 0.000000, 1.000000, 0.000000
35.100000, 18.450000, 10.000000, 0.000000, 1.000000, 0.000000
35.200000, 18.550000, 10.000000, 0.000000, 1.000000, 0.000000
35.300000, 18.650000, 10.000000, 0.000000, 1.000000, 0.000000
35.400000, 18.750000, 10.000000, 0.000000, 1.000000, 0.000000
35.500000, 18.850000, 10.000000, 0.000000, 1.000000, 0.000000
35.600000, 18.950000, 10.000000, 0.000000, 1.000000, 0.000000
35.700000, 19.050000, 10.000000, 0.000000, 1.000000, 0.000000
35.800000, 19.150000, 10.000000, 0.000000, 1.000000, 0.000000
35.900000, 19.250000, 10.000000, 0.000000, 1.000000, 0.000000
36.000000, 19.350000, 10.000000, 0.000000, 1.000000, 0.000000
36.100000, 19.450000, 10.000000, 0.000000, 1.000000, 0.000000
36.200000, 19.550000, 10.000000, 0.000000, 1.000000, 0.000000
36.300000, 19.640000, 10.000000, 0.000000, 0.900000, 0.000000
36.400000, 19.720000, 10.000000, 0.000000, 0.800000, 0.000000
36.500000, 19.790000, 10.000000, 0.000000, 0.700000, 0.000000
36.600000, 19.850000, 10.000000, 0.000000, 0.600000, 0.000000
36.700000, 19.900000, 10.000000, 0.000000, 0.500000, 0.000000
36.800000, 19.940000, 10.000000, 0.000000, 0.400000, 0.000000
36.900000, 19.970000, 10.000000, 0.000000, 0.300000, 0.000000
37.000000, 19.990000, 10.000000, 0.000000, 0.200000, 0.000000
37.100000, 20.000000, 10.000000, 0.000000, 0.100000, 0.000000
37.200000, 20.000000, 10.000000, 0.000000, 0.000000, 0.000000
37.300000, 20.000000, 10.000000, 0.000000, 0.000000, 0.000000
37.400000, 20.000000, 10.000000, -0.015708, 0.000000, -0.157080
37.500000, 20.000000, 10.000000, -0.047124, 0.000000, -0.314159
37.600000, 20.000000, 10.000000, -0.094248, 0.000000, -0.471239
37.700000, 20.000000, 10.000000, -0.157080, 0.000000, -0.628319
37.800000, 20.000000, 10.000000, -0.235619, 0.000000, -0.785398
37.900000, 20.000000, 10.000000, -0.329867, 0.000000, -0.942478
38.000000, 20.000000, 10.000000, -0.439823, 0.000000, -1.099557
38.100000, 20.000000, 10.000000, -0.565487, 0.000000, -1.256637
38.200000, 20.000000, 10.000000, -0.706858, 0.000000, -1.413717
38.300000, 20.000000, 10.000000, -0.863938, 0.000000, -1.570796
38.400000, 20.000000, 10.000000, -1.005310, 0.000000, -1.413717
38.500000, 20.000000, 10.000000, -1.130973, 0.000000, -1.256637
38.600000, 20.000000, 10.000000, -1.240929, 0.000000, -1.099557
38.700000, 20.000000, 10.000000, -1.335177, 0.000000, -0.942478
38.800000, 20.000000, 10.000000, -1.413717, 0.000000, -0.785398
38.900000, 20.000000, 10.000000, -1.476549, 0.000000, -0.628319
39.000000, 20.000000, 10.000000, -1.523672, 0.000000, -0.471239
39.100000, 20.000000, 10.000000, -1.555088, 0.000000, -0.314159
39.200000, 20.000000, 10.000000, -1.570796, 0.000000, -0.157080
39.300000, 20.000000, 10.000000, -1.570796, 0.000000, 0.000000
39.400000, 20.000000, 9.990000, -1.570796, 0.100000, 0.000000
39.500000, 20.000000, 9.970000, -1.570796, 0.200000, 0.000000
39.600000, 20.000000, 9.940000, -1.570796, 0.300000, 0.000000
39.700000, 20.000000, 9.900000, -1.570796, 0.400000, 0.000000
39.800000, 20.000000, 9.850000, -1.570796, 0.500000, 0.000000
39.900000, 20.000000, 9.790000, -1.570796, 0.600000, 0.000000
40.000000, 20.000000, 9.720000, -1.570796, 0.700000, 0.000000
40.100000, 20.000000, 9.640000, -1.570796, 0.800000, 0.000000
40.200000, 20.000000, 9.550000, -1.570796, 0.900000, 0.000000
40.300000, 20.000000, 9.450000, -1.570796, 1.000000, 0.000000
40.400000, 20.000000, 9.350000, -1.570796, 1.000000, 0.000000
40.500000, 20.000000, 9.250000, -1.570796, 1.000000, 0.000000
40.600000, 20.000000, 9.150000, -1.570796, 1.000000, 0.000000
40.700000, 20.000000, 9.050000, -1.570796, 1.000000, 0.000000
40.800000, 20.000000, 8.950000, -1.570796, 1.000000, 0.000000
40.900000, 20.000000, 8.850000, -1.570796, 1.000000, 0.000000
41.000000, 20.000000, 8.750000, -1.570796, 1.000000, 0.000000
41.100000, 20.000000, 8.650000, -1.570796, 1.000000, 0.000000
41.200000, 20.000000, 8.550000, -1.570796, 1.000000, 0.000000
41.300000, 20.000000, 8.450000, -1.570796, 1.000000, 0.000000
41.400000, 20.000000, 8.350000, -1.570796, 1.000000, 0.000000
41.500000, 20.000000, 8.250000, -1.570796, 1.000000, 0.000000
41.600000, 20.000000, 8.150000, -1.570796, 1.000000, 0.000000
41.700000, 20.000000, 8.050000, -1.570796, 1.000000, 0.000000
41.800000, 20.000000, 7.950000, -1.570796, 1.000000, 0.000000
41.900000, 20.000000, 7.850000, -1.570796, 1.000000, 0.000000
42.000000, 20.000000, 7.750000, -1.570796, 1.000000, 0.000000
42.100000, 20.000000, 7.650000, -1.570796, 1.000000, 0.000000
42.200000, 20.000000, 7.550000, -1.570796, 1.000000, 0.000000
42.300000, 20.000000, 7.450000, -1.570796, 1.000000, 0.000000
42.400000, 20.000000, 7.350000, -1.570796, 1.000000, 0.000000
42.500000, 20.000000, 7.250000, -1.570796, 1.000000, 0.000000
42.600000, 20.000000, 7.150000, -1.570796, 1.000000, 0.000000
42.700000, 20.000000, 7.050000, -1.570796, 1.000000, 0.000000
42.800000, 20.000000, 6.950000, -1.570796, 1.000000, 0.000000
42.900000, 20.000000, 6.850000, -1.570796, 1.000000, 0.000000
43.000000, 20.000000, 6.750000, -1.570796, 1.000000, 0.000000
43.100000, 20.000000, 6.650000, -1.570796, 1.000000, 0.000000
43.200000, 20.000000, 6.550000, -1.570796, 1.000000, 0.000000
43.300000, 20.000000, 6.450000, -1.570796, 1.000000, 0.000000
43.400000, 20.000000, 6.350000, -1.570796, 1.000000, 0.000000
43.500000, 20.000000, 6.250000, -1.570796, 1.000000, 0.000000
43.600000, 20.000000, 6.150000, -1.570796, 1.000000, 0.000000
43.700000, 20.000000, 6.050000, -1.570796, 1.000000, 0.000000
43.800000, 20.000000, 5.950000, -1.570796, 1.000000, 0.000000
43.900000, 20.000000, 5.850000, -1.570796, 1.000000, 0.000000
44.000000, 20.000000, 5.750000, -1.570796, 1.000000, 0.000000
44.100000, 20.000000, 5.650000, -1.570796, 1.000000, 0.000000
44.200000, 20.000000, 5.550000, -1.570796, 1.000000, 0.000000
44.300000, 20.000000, 5.450000, -1.570796, 1.000000, 0.000000
44.400000, 20.000000, 5.350000, -1.570796, 1.000000, 0.000000
44.500000, 20.000000, 5.250000, -1.570796, 1.000000, 0.000000
44.600000, 20.000000, 5.150000, -1.570796, 1.000000, 0.000000
44.700000, 20.000000, 5.050000, -1.570796, 1.000000, 0.000000
44.800000, 20.000000, 4.950000, -1.570796, 1.000000, 0.000000
44.900000, 20.000000, 4.850000, -1.570796, 1.000000, 0.000000
45.000000, 20.000000, 4.750000, -1.570796, 1.000000, 0.000000
45.100000, 20.000000, 4.650000, -1.570796, 1.000000, 0.000000
45.200000, 20.000000, 4.550000, -1.570796, 1.000000, 0.000000
45.300000, 20.000000, 4.450000, -1.570796, 1.000000, 0.000000
45.400000, 20.000000, 4.350000, -1.570796, 1.000000, 0.000000
45.500000, 20.000000, 4.250000, -1.570796, 1.000000, 0.000000
45.600000, 20.000000, 4.150000, -1.570796, 1.000000, 0.000000
45.700000, 20.000000, 4.050000, -1.570796, 1.000000, 0.000000
45.800000, 20.000000, 3.950000, -1.570796, 1.000000, 0.000000
45.900000, 20.000000, 3.850000, -1.570796, 1.000000, 0.000000
46.000000, 20.000000, 3.750000, -1.570796, 1.000000, 0.000000
46.100000, 20.000000, 3.650000, -1.570796, 1.000000, 0.000000
46.200000, 20.000000, 3.550000, -1.570796, 1.000000, 0.000000
46.300000, 20.000000, 3.450000, -1.570796, 1.000000, 0.000000
46.400000, 20.000000, 3.350000, -1.570796, 1.000000, 0.000000
46.500000, 20.000000, 3.250000, -1.570796, 1.000000, 0.000000
46.600000, 20.000000, 3.150000, -1.570796, 1.000000, 0.000000
46.700000, 20.000000, 3.050000, -1.570796, 1.000000, 0.000000
46.800000, 20.000000, 2.950000, -1.570796, 1.000000, 0.000000
46.900000, 20.000000, 2.850000, -1.570796, 1.000000, 0.000000
47.000000, 20.000000, 2.750000, -1.570796, 1.000000, 0.000000
47.100000, 20.000000, 2.650000, -1.570796, 1.000000, 0.000000
47.200000, 20.000000, 2.550000, -1.570796, 1.000000, 0.000000
47.300000, 20.000000, 2.450000, -1.570796, 1.000000, 0.000000
47.400000, 20.000000, 2.350000, -1.570796, 1.000000, 0.000000
47.500000, 20.000000, 2.250000, -1.570796, 1.000000, 0.000000
47.600000, 20.000000, 2.150000, -1.570796, 1.000000, 0.000000
47.700000, 20.000000, 2.050000, -1.570796, 1.000000, 0.000000
47.800000, 20.000000, 1.950000, -1.570796, 1.000000, 0.000000
47.900000, 20.000000, 1.850000, -1.570796, 1.000000, 0.000000
48.000000, 20.000000, 1.750000, -1.570796, 1.000000, 0.000000
48.100000, 20.000000, 1.650000, -1.570796, 1.000000, 0.000000
48.200000, 20.000000, 1.550000, -1.570796, 1.000000, 0.000000
48.300000, 20.000000, 1.450000, -1.570796, 1.000000, 0.000000
48.400000, 20.000000, 1.350000, -1.570796, 1.000000, 0.000000
48.500000, 20.000000, 1.250000, -1.570796, 1.000000, 0.000000
48.600000, 20.000000, 1.150000, -1.570796, 1.000000, 0.000000
48.700000, 20.000000, 1.050000, -1.570796, 1.000000, 0.000000
48.800000, 20.000000, 0.950000, -1.570796, 1.000000, 0.000000
48.900000, 20.000000, 0.850000, -1.570796, 1.000000, 0.000000
49.000000, 20.000000, 0.750000, -1.570796, 1.000000, 0.000000
49.100000, 20.000000, 0.650000, -1.570796, 1.000000, 0.000000
49.200000, 20.000000, 0.550000, -1.570796, 1.000000, 0.000000
49.300000, 20.000000, 0.450000, -1.570796, 1.000000, 0.000000
49.400000, 20.000000, 0.360000, -1.570796, 0.900000, 0.000000
49.500000, 20.000000, 0.280000, -1.570796, 0.800000, 0.000000
49.600000, 20.000000, 0.210000, -1.570796, 0.700000, 0.000000
49.700000, 20.000000, 0.150000, -1.570796, 0.600000, 0.000000
49.800000, 20.000000, 0.100000, -1.570796, 0.500000, 0.000000
49.900000, 20.000000, 0.060000, -1.570796, 0.400000, 0.000000
50.000000, 20.000000, 0.030000, -1.570796, 0.300000, 0.000000
50.100000, 20.000000, 0.010000, -1.570796, 0.200000, 0.000000
50.200000, 20.000000, -0.000000, -1.570796, 0.100000, 0.000000
50.300000, 20.000000, -0.000000, -1.570796, 0.000000, 0.000000
50.400000, 20.000000, -0.000000, -1.570796, 0.000000, 0.000000
50.500000, 20.000000, -0.000000, -1.555088, 0.000000, 0.157080
50.600000, 20.000000, -0.000000, -1.523672, 0.000000, 0.314159
50.700000, 20.000000, -0.000000, -1.476549, 0.000000, 0.471239
50.800000, 20.000000, -0.000000, -1.413717, 0.000000, 0.628319
50.900000, 20.000000, -0.000000, -1.335177, 0.000000, 0.785398
51.000000, 20.000000, -0.000000, -1.240929, 0.000000, 0.942478
51.100000, 20.000000, -0.000000, -1.130973, 0.000000, 1.099557
51.200000, 20.000000, -0.000000, -1.005310, 0.000000, 1.256637
51.300000, 20.000000, -0.000000, -0.863938, 0.000000, 1.413717
51.400000, 20.000000, -0.000000, -0.706858, 0.000000, 1.570796
51.500000, 20.000000, -0.000000, -0.565487, 0.000000, 1.413717
51.600000, 20.000000, -0.000000, -0.439823, 0.000000, 1.256637
51.700000, 20.000000, -0.000000, -0.329867, 0.000000, 1.099557
51.800000, 20.000000, -0.000000, -0.235619, 0.000000, 0.942478
51.900000, 20.000000, -0.000000, -0.157080, 0.000000, 0.785398
52.000000, 20.000000, -0.000000, -0.094248, 0.000000, 0.628319
52.100000, 20.000000, -0.000000, -0.047124, 0.000000, 0.471239
52.200000, 20.000000, -0.000000, -0.015708, 0.000000, 0.314159
52.300000, 20.000000, -0.000000, 0.000000, 0.000000, 0.157080
52.400000, 20.000000, -0.000000, 0.000000, 0.000000, 0.000000
52.500000, 20.010000, -0.000000, 0.000000, 0.100000, 0.000000
52.600000, 20.030000, -0.000000, 0.000000, 0.200000, 0.000000
52.700000, 20.060000, -0.000000, 0.000000, 0.300000, 0.000000
52.800000, 20.100000, -0.000000, 0.000000, 0.400000, 0.000000
52.900000, 20.150000, -0.000000, 0.000000, 0.500000, 0.000000
53.000000, 20.210000, -0.000000, 0.000000, 0.600000, 0.000000
53.100000, 20.280000, -0.000000, 0.000000, 0.700000, 0.000000
53.200000, 20.360000, -0.000000, 0.000000, 0.800000, 0.000000
53.300000, 20.450000, -0.000000, 0.000000, 0.900000, 0.000000
53.400000, 20.550000, -0.000000, 0.000000, 1.000000, 0.000000
53.500000, 20.650000, -0.000000, 0.000000, 1.000000, 0.000000
53.600000, 20.750000, -0.000000, 0.000000, 1.000000, 0.000000
53.700000, 20.850000, -0.000000, 0.000000, 1.000000, 0.000000
53.800000, 20.950000, -0.000000, 0.000000, 1.000000, 0.000000
53.900000, 21.050000, -0.000000, 0.000000, 1.000000, 0.000000
54.000000, 21.150000, -0.000000, 0.000000, 1.000000, 0.000000
54.100000, 21.250000, -0.000000, 0.000000, 1.000000, 0.000000
54.200000, 21.350000, -0.000000, 0.000000, 1.000000, 0.000000
54.300000, 21.450000, -0.000000, 0.000000, 1.000000, 0.000000
54.400000, 21.550000, 0.000000, 0.000000, 1.000000, 0.000000
54.500000, 21.650000, 0.000000, 0.000000, 1.000000, 0.000000
54.600000, 21.750000, 0.000000, 0.000000, 1.000000, 0.000000
54.700000, 21.850000, 0.000000, 0.000000, 1.000000, 0.000000
54.800000, 21.950000, 0.000000, 0.000000, 1.000000, 0.000000
54.900000, 22.050000, 0.000000, 0.000000, 1.000000, 0.000000
55.000000, 22.150000, 0.000000, 0.000000, 1.000000, 0.000000
55.100000, 22.250000, 0.000000, 0.000000, 1.000000, 0.000000
55.200000, 22.350000, 0.000000, 0.000000, 1.000000, 0.000000
55.300000, 22.450000, 0.000000, 0.000000, 1.000000, 0.000000
55.400000, 22.550000, 0.000000, 0.000000, 1.000000, 0.000000
55.500000, 22.650000, 0.000000, 0.000000, 1.000000, 0.000000
55.600000, 22.750000, 0.000000, 0.000000, 1.000000, 0.000000
55.700000, 22.850000, 0.000000, 0.000000, 1.000000, 0.000000
55.800000, 22.950000, 0.000000, 0.000000, 1.000000, 0.000000
55.900000, 23.050000, 0.000000, 0.000000, 1.000000, 0.000000
56.000000, 23.150000, 0.000000, 0.000000, 1.000000, 0.000000
56.100000, 23.250000, 0.000000, 0.000000, 1.000000, 0.000000
56.200000, 23.350000, 0.000000, 0.000000, 1.000000, 0.000000
56.300000, 23.450000, 0.000000, 0.000000, 1.000000, 0.000000
56.400000, 23.550000, 0.000000, 0.000000, 1.000000, 0.000000
56.500000, 23.650000, 0.000000, 0.000000, 1.000000, 0.000000
56.600000, 23.750000, 0.000000, 0.000000, 1.000000, 0.000000
56.700000, 23.850000, 0.000000, 0.000000, 1.000000, 0.000000
56.800000, 23.950000, 0.000000, 0.000000, 1.000000, 0.000000
56.900000, 24.050000, 0.000000, 0.000000, 1.000000, 0.000000
57.000000, 24.150000, 0.000000, 0.000000, 1.000000, 0.000000
57.100000, 24.250000, 0.000000, 0.000000, 1.000000, 0.000000
57.200000, 24.350000, 0.000000, 0.000000, 1.000000, 0.000000
57.300000, 24.450000, 0.000000, 0.000000, 1.000000, 0.000000
57.400000, 24.550000, 0.000000, 0.000000, 1.000000, 0.000000
57.500000, 24.650000, 0.000000, 0.000000, 1.000000, 0.000000
57.600000, 24.750000, 0.000000, 0.000000, 1.000000, 0.000000
57.700000, 24.850000, 0.000000, 0.000000, 1.000000, 0.000000
57.800000, 24.950000, 0.000000, 0.000000, 1.000000, 0.000000
57.900000, 25.050000, 0.000000, 0.000000, 1.000000, 0.000000
58.000000, 25.150000, 0.000000, 0.000000, 1.000000, 0.000000
58.100000, 25.250000, 0.000000, 0.000000, 1.000000, 0.000000
58.200000, 25.350000, 0.000000, 0.000000, 1.000000, 0.000000
58.300000, 25.450000, 0.000000, 0.000000, 1.000000, 0.000000
58.400000, 25.550000, 0.000000, 0.000000, 1.000000, 0.000000
58.500000, 25.650000, 0.000000, 0.000000, 1.000000, 0.000000
58.600000, 25.750000, 0.000000, 0.000000, 1.000000, 0.000000
58.700000, 25.850000, 0.000000, 0.000000, 1.000000, 0.000000
58.800000, 25.950000, 0.000000, 0.000000, 1.000000, 0.000000
58.900000, 26.050000, 0.000000, 0.000000, 1.000000, 0.000000
59.000000, 26.150000, 0.000000, 0.000000, 1.000000, 0.000000
59.100000, 26.250000, 0.000000, 0.000000, 1.000000, 0.000000
59.200000, 26.350000, 0.000000, 0.000000, 1.000000, 0.000000
59.300000, 26.450000, 0.000000, 0.000000, 1.000000, 0.000000
59.400000, 26.550000, 0.000000, 0.000000, 1.000000, 0.000000
59.500000, 26.650000, 0.000000, 0.000000, 1.000000, 0.000000
59.600000, 26.750000, 0.000000, 0.000000, 1.000000, 0.000000
59.700000, 26.850000, 0.000000, 0.000000, 1.000000, 0.000000
59.800000, 26.950000, 0.000000, 0.000000, 1.000000, 0.000000
59.900000, 27.050000, 0.000000, 0.000000, 1.000000, 0.000000
60.000000, 27.150000, 0.000000, 0.000000, 1.000000, 0.000000
60.100000, 27.250000, 0.000000, 0.000000, 1.000000, 0.000000
60.200000, 27.350000, 0.000000, 0.000000, 1.000000, 0.000000
60.300000, 27.450000, 0.000000, 0.000000, 1.000000, 0.000000
60.400000, 27.550000, 0.000000, 0.000000, 1.000000, 0.000000
60.500000, 27.650000, 0.000000, 0.000000, 1.000000, 0.000000
60.600000, 27.750000, 0.000000, 0.000000, 1.000000, 0.000000
60.700000, 27.850000, 0.000000, 0.000000, 1.000000, 0.000000
60.800000, 27.950000, 0.000000, 0.000000, 1.000000, 0.000000
60.900000, 28.050000, 0.000000, 0.000000, 1.000000, 0.000000
61.000000, 28.150000, 0.000000, 0.000000, 1.000000, 0.000000
61.100000, 28.250000, 0.000000, 0.000000, 1.000000, 0.000000
61.200000, 28.350000, 0.000000, 0.000000, 1.000000, 0.000000
61.300000, 28.450000, 0.000000, 0.000000, 1.000000, 0.000000
61.400000, 28.550000, 0.000000, 0.000000, 1.000000, 0.000000
61.500000, 28.650000, 0.000000, 0.000000, 1.000000, 0.000000
61.600000, 28.750000, 0.000000, 0.000000, 1.000000, 0.000000
61.700000, 28.850000, 0.000000, 0.000000, 1.000000, 0.000000
61.800000, 28.950000, 0.000000, 0.000000, 1.000000, 0.000000
61.900000, 29.050000, 0.000000, 0.000000, 1.000000, 0.000000
62.000000, 29.150000, 0.000000, 0.000000, 1.000000, 0.000000
62.100000, 29.250000, 0.000000, 0.000000, 1.000000, 0.000000
62.200000, 29.350000, 0.000000, 0.000000, 1.000000, 0.000000
62.300000, 29.450000, 0.000000, 0.000000, 1.000000, 0.000000
62.400000, 29.550000, 0.000000, 0.000000, 1.000000, 0.000000
62.500000, 29.640000, 0.000000, 0.000000, 0.900000, 0.000000
62.600000, 29.720000, 0.000000, 0.000000, 0.800000, 0.000000
62.700000, 29.790000, 0.000000, 0.000000, 0.700000, 0.000000
62.800000, 29.850000, 0.000000, 0.000000, 0.600000, 0.000000
62.900000, 29.900000, 0.000000, 0.000000, 0.500000, 0.000000
63.000000, 29.940000, 0.000000, 0.000000, 0.400000, 0.000000
63.100000, 29.970000, 0.000000, 0.000000, 0.300000, 0.000000
63.200000, 29.990000, 0.000000, 0.000000, 0.200000, 0.000000
63.300000, 30.000000, 0.000000, 0.000000, 0.100000, 0.000000
