# # Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
94.900000, 40.000000, 7.250000, -1.570796, 1.000000, 0.000000
95.000000, 40.000000, 7.150000, -1.570796, 1.000000, 0.000000
95.100000, 40.000000, 7.050000, -1.570796, 1.000000, 0.000000
95.200000, 40.000000, 6.950000, -1.570796, 1.000000, 0.000000
95.300000, 40.000000, 6.850000, -1.570796, 1.000000, 0.000000
95.400000, 40.000000, 6.750000, -1.570796, 1.000000, 0.000000
95.500000, 40.000000, 6.650000, -1.570796, 1.000000, 0.000000
95.600000, 40.000000, 6.550000, -1.570796, 1.000000, 0.000000
95.700000, 40.000000, 6.450000, -1.570796, 1.000000, 0.000000
95.800000, 40.000000, 6.350000, -1.570796, 1.000000, 0.000000
95.900000, 40.000000, 6.250000, -1.570796, 1.000000, 0.000000
96.000000, 40.000000, 6.150000, -1.570796, 1.000000, 0.000000
96.100000, 40.000000, 6.050000, -1.570796, 1.000000, 0.000000
96.200000, 40.000000, 5.950000, -1.570796, 1.000000, 0.000000
96.300000, 40.000000, 5.850000, -1.570796, 1.000000, 0.000000
96.400000, 40.000000, 5.750000, -1.570796, 1.000000, 0.000000
96.500000, 40.000000, 5.650000, -1.570796, 1.000000, 0.000000
96.600000, 40.000000, 5.550000, -1.570796, 1.000000, 0.000000
96.700000, 40.000000, 5.450000, -1.570796, 1.000000, 0.000000
96.800000, 40.000000, 5.350000, -1.570796, 1.000000, 0.000000
96.900000, 40.000000, 5.250000, -1.570796, 1.000000, 0.000000
97.000000, 40.000000, 5.150000, -1.570796, 1.000000, 0.000000
97.100000, 40.000000, 5.050000, -1.570796, 1.000000, 0.000000
97.200000, 40.000000, 4.950000, -1.570796, 1.000000, 0.000000
97.300000, 40.000000, 4.850000, -1.570796, 1.000000, 0.000000
97.400000, 40.000000, 4.750000, -1.570796, 1.000000, 0.000000
97.500000, 40.000000, 4.650000, -1.570796, 1.000000, 0.000000
97.600000, 40.000000, 4.550000, -1.570796, 1.000000, 0.000000
97.700000, 40.000000, 4.450000, -1.570796, 1.000000, 0.000000
97.800000, 40.000000, 4.350000, -1.570796, 1.000000, 0.000000
97.900000, 40.000000, 4.250000, -1.570796, 1.000000, 0.000000
98.000000, 40.000000, 4.150000, -1.570796, 1.000000, 0.000000
98.100000, 40.000000, 4.050000, -1.570796, 1.000000, 0.000000
98.200000, 40.000000, 3.950000, -1.570796, 1.000000, 0.000000
98.300000, 40.000000, 3.850000, -1.570796, 1.000000, 0.000000
98.400000, 40.000000, 3.750000, -1.570796, 1.000000, 0.000000
98.500000, 40.000000, 3.650000, -1.570796, 1.000000, 0.000000
98.600000, 40.000000, 3.550000, -1.570796, 1.000000, 0.000000
98.700000, 40.000000, 3.450000, -1.570796, 1.000000, 0.000000
98.800000, 40.000000, 3.350000, -1.570796, 1.000000, 0.000000
98.900000, 40.000000, 3.250000, -1.570796, 1.000000, 0.000000
99.000000, 40.000000, 3.150000, -1.570796, 1.000000, 0.000000
99.100000, 40.000000, 3.050000, -1.570796, 1.000000, 0.000000
99.200000, 40.000000, 2.950000, -1.570796, 1.000000, 0.000000
99.300000, 40.000000, 2.850000, -1.570796, 1.000000, 0.000000
99.400000, 40.000000, 2.750000, -1.570796, 1.000000, 0.000000
99.500000, 40.000000, 2.650000, -1.570796, 1.000000, 0.000000
99.600000, 40.000000, 2.550000, -1.570796, 1.000000, 0.000000
99.700000, 40.000000, 2.450000, -1.570796, 1.000000, 0.000000
99.800000, 40.000000, 2.350000, -1.570796, 1.000000, 0.000000
99.900000, 40.000000, 2.250000, -1.570796, 1.000000, 0.000000
100.000000, 40.000000, 2.150000, -1.570796, 1.000000, 0.000000
100.100000, 40.000000, 2.050000, -1.570796, 1.000000, 0.000000
100.200000, 40.000000, 1.950000, -1.570796, 1.000000, 0.000000
100.300000, 40.000000, 1.850000, -1.570796, 1.000000, 0.000000
100.400000, 40.000000, 1.750000, -1.570796, 1.000000, 0.000000
100.500000, 40.000000, 1.650000, -1.570796, 1.000000, 0.000000
100.600000, 40.000000, 1.550000, -1.570796, 1.000000, 0.000000
100.700000, 40.000000, 1.450000, -1.570796, 1.000000, 0.000000
100.800000, 40.000000, 1.350000, -1.570796, 1.000000, 0.000000
100.900000, 40.000000, 1.250000, -1.570796, 1.000000, 0.000000
101.000000, 40.000000, 1.150000, -1.570796, 1.000000, 0.000000
101.100000, 40.000000, 1.050000, -1.570796, 1.000000, 0.000000
101.200000, 40.000000, 0.950000, -1.570796, 1.000000, 0.000000
101.300000, 40.000000, 0.850000, -1.570796, 1.000000, 0.000000
101.400000, 40.000000, 0.750000, -1.570796, 1.000000, 0.000000
101.500000, 40.000000, 0.650000, -1.570796, 1.000000, 0.000000
101.600000, 40.000000, 0.550000, -1.570796, 1.000000, 0.000000
101.700000, 40.000000, 0.450000, -1.570796, 1.000000, 0.000000
101.800000, 40.000000, 0.360000, -1.570796, 0.900000, 0.000000
101.900000, 40.000000, 0.280000, -1.570796, 0.800000, 0.000000
102.000000, 40.000000, 0.210000, -1.570796, 0.700000, 0.000000
102.100000, 40.000000, 0.150000, -1.570796, 0.600000, 0.000000
102.200000, 40.000000, 0.100000, -1.570796, 0.500000, 0.000000
102.300000, 40.000000, 0.060000, -1.570796, 0.400000, 0.000000
102.400000, 40.000000, 0.030000, -1.570796, 0.300000, 0.000000
102.500000, 40.000000, 0.010000, -1.570796, 0.200000, 0.000000
102.600000, 40.000000, 0.000000, -1.570796, 0.100000, 0.000000
102.700000, 40.000000, 0.000000, -1.570796, 0.000000, 0.000000
102.800000, 40.000000, 0.000000, -1.570796, 0.000000, 0.000000
102.900000, 40.000000, 0.000000, -1.555088, 0.000000, 0.157080
103.000000, 40.000000, 0.000000, -1.523672, 0.000000, 0.314159
103.100000, 40.000000, 0.000000, -1.476549, 0.000000, 0.471239
103.200000, 40.000000, 0.000000, -1.413717, 0.000000, 0.628319
103.300000, 40.000000, 0.000000, -1.335177, 0.000000, 0.785398
103.400000, 40.000000, 0.000000, -1.240929, 0.000000, 0.942478
103.500000, 40.000000, 0.000000, -1.130973, 0.000000, 1.099557
103.600000, 40.000000, 0.000000, -1.005310, 0.000000, 1.256637
103.700000, 40.000000, 0.000000, -0.863938, 0.000000, 1.413717
103.800000, 40.000000, 0.000000, -0.706858, 0.000000, 1.570796
103.900000, 40.000000, 0.000000, -0.565487, 0.000000, 1.413717
104.000000, 40.000000, 0.000000, -0.439823, 0.000000, 1.256637
104.100000, 40.000000, 0.000000, -0.329867, 0.000000, 1.099557
104.200000, 40.000000, 0.000000, -0.235619, 0.000000, 0.942478
104.300000, 40.000000, 0.000000, -0.157080, 0.000000, 0.785398
104.400000, 40.000000, 0.000000, -0.094248, 0.000000, 0.628319
104.500000, 40.000000, 0.000000, -0.047124, 0.000000, 0.471239
104.600000, 40.000000, 0.000000, -0.015708, 0.000000, 0.314159
104.700000, 40.000000, 0.000000, 0.000000, 0.000000, 0.157080
104.800000, 40.000000, 0.000000, 0.000000, 0.000000, 0.000000
104.900000, 40.010000, 0.000000, 0.000000, 0.100000, 0.000000
105.000000, 40.030000, 0.000000, 0.000000, 0.200000, 0.000000
105.100000, 40.060000, 0.000000, 0.000000, 0.300000, 0.000000
105.200000, 40.100000, 0.000000, 0.000000, 0.400000, 0.000000
105.300000, 40.150000, 0.000000, 0.000000, 0.500000, 0.000000
105.400000, 40.210000, 0.000000, 0.000000, 0.600000, 0.000000
105.500000, 40.280000, 0.000000, 0.000000, 0.700000, 0.000000
105.600000, 40.360000, 0.000000, 0.000000, 0.800000, 0.000000
105.700000, 40.450000, 0.000000, 0.000000, 0.900000, 0.000000
105.800000, 40.550000, 0.000000, 0.000000, 1.000000, 0.000000
105.900000, 40.650000, 0.000000, 0.000000, 1.000000, 0.000000
106.000000, 40.750000, 0.000000, 0.000000, 1.000000, 0.000000
106.100000, 40.850000, 0.000000, 0.000000, 1.000000, 0.000000
106.200000, 40.950000, 0.000000, 0.000000, 1.000000, 0.000000
106.300000, 41.050000, 0.000000, 0.000000, 1.000000, 0.000000
106.400000, 41.150000, 0.000000, 0.000000, 1.000000, 0.000000
106.500000, 41.250000, 0.000000, 0.000000, 1.000000, 0.000000
106.600000, 41.350000, 0.000000, 0.000000, 1.000000, 0.000000
106.700000, 41.450000, 0.000000, 0.000000, 1.000000, 0.000000
106.800000, 41.550000, 0.000000, 0.000000, 1.000000, 0.000000
106.900000, 41.650000, 0.000000, 0.000000, 1.000000, 0.000000
107.000000, 41.750000, 0.000000, 0.000000, 1.000000, 0.000000
107.100000, 41.850000, 0.000000, 0.000000, 1.000000, 0.000000
107.200000, 41.950000, 0.000000, 0.000000, 1.000000, 0.000000
107.300000, 42.050000, 0.000000, 0.000000, 1.000000, 0.000000
107.400000, 42.150000, 0.000000, 0.000000, 1.000000, 0.000000
107.500000, 42.250000, 0.000000, 0.000000, 1.000000, 0.000000
107.600000, 42.350000, 0.000000, 0.000000, 1.000000, 0.000000
107.700000, 42.450000, 0.000000, 0.000000, 1.000000, 0.000000
107.800000, 42.550000, 0.000000, 0.000000, 1.000000, 0.000000
107.900000, 42.650000, 0.000000, 0.000000, 1.000000, 0.000000
108.000000, 42.750000, 0.000000, 0.000000, 1.000000, 0.000000
108.100000, 42.850000, 0.000000, 0.000000, 1.000000, 0.000000
108.200000, 42.950000, 0.000000, 0.000000, 1.000000, 0.000000
108.300000, 43.050000, 0.000000, 0.000000, 1.000000, 0.000000
108.400000, 43.150000, 0.000000, 0.000000, 1.000000, 0.000000
108.500000, 43.250000, 0.000000, 0.000000, 1.000000, 0.000000
108.600000, 43.350000, 0.000000, 0.000000, 1.000000, 0.000000
108.700000, 43.450000, 0.000000, 0.000000, 1.000000, 0.000000
108.800000, 43.550000, 0.000000, 0.000000, 1.000000, 0.000000
108.900000, 43.650000, 0.000000, 0.000000, 1.000000, 0.000000
109.000000, 43.750000, 0.000000, 0.000000, 1.000000, 0.000000
109.100000, 43.850000, 0.000000, 0.000000, 1.000000, 0.000000
109.200000, 43.950000, 0.000000, 0.000000, 1.000000, 0.000000
109.300000, 44.050000, 0.000000, 0.000000, 1.000000, 0.000000
109.400000, 44.150000, 0.000000, 0.000000, 1.000000, 0.000000
109.500000, 44.250000, 0.000000, 0.000000, 1.000000, 0.000000
109.600000, 44.350000, 0.000000, 0.000000, 1.000000, 0.000000
109.700000, 44.450000, 0.000000, 0.000000, 1.000000, 0.000000
109.800000, 44.550000, 0.000000, 0.000000, 1.000000, 0.000000
109.900000, 44.650000, 0.000000, 0.000000, 1.000000, 0.000000
110.000000, 44.750000, 0.000000, 0.000000, 1.000000, 0.000000
110.100000, 44.850000, 0.000000, 0.000000, 1.000000, 0.000000
110.200000, 44.950000, 0.000000, 0.000000, 1.000000, 0.000000
110.300000, 45.050000, 0.000000, 0.000000, 1.000000, 0.000000
110.400000, 45.150000, 0.000000, 0.000000, 1.000000, 0.000000
110.500000, 45.250000, 0.000000, 0.000000, 1.000000, 0.000000
110.600000, 45.350000, 0.000000, 0.000000, 1.000000, 0.000000
110.700000, 45.450000, 0.000000, 0.000000, 1.000000, 0.000000
110.800000, 45.550000, 0.000000, 0.000000, 1.000000, 0.000000
110.900000, 45.650000, 0.000000, 0.000000, 1.000000, 0.000000
111.000000, 45.750000, 0.000000, 0.000000, 1.000000, 0.000000
111.100000, 45.850000, 0.000000, 0.000000, 1.000000, 0.000000
111.200000, 45.950000, 0.000000, 0.000000, 1.000000, 0.000000
111.300000, 46.050000, 0.000000, 0.000000, 1.000000, 0.000000
111.400000, 46.150000, 0.000000, 0.000000, 1.000000, 0.000000
111.500000, 46.250000, 0.000000, 0.000000, 1.000000, 0.000000
111.600000, 46.350000, 0.000000, 0.000000, 1.000000, 0.000000
111.700000, 46.450000, 0.000000, 0.000000, 1.000000, 0.000000
111.800000, 46.550000, 0.000000, 0.000000, 1.000000, 0.000000
111.900000, 46.650000, 0.000000, 0.000000, 1.000000, 0.000000
112.000000, 46.750000, 0.000000, 0.000000, 1.000000, 0.000000
112.100000, 46.850000, 0.000000, 0.000000, 1.000000, 0.000000
112.200000, 46.950000, 0.000000, 0.000000, 1.000000, 0.000000
112.300000, 47.050000, 0.000000, 0.000000, 1.000000, 0.000000
112.400000, 47.150000, 0.000000, 0.000000, 1.000000, 0.000000
112.500000, 47.250000, 0.000000, 0.000000, 1.000000, 0.000000
112.600000, 47.350000, 0.000000, 0.000000, 1.000000, 0.000000
112.700000, 47.450000, 0.000000, 0.000000, 1.000000, 0.000000
112.800000, 47.550000, 0.000000, 0.000000, 1.000000, 0.000000
112.900000, 47.650000, 0.000000, 0.000000, 1.000000, 0.000000
113.000000, 47.750000, 0.000000, 0.000000, 1.000000, 0.000000
113.100000, 47.850000, 0.000000, 0.000000, 1.000000, 0.000000
113.200000, 47.950000, 0.000000, 0.000000, 1.000000, 0.000000
113.300000, 48.050000, 0.000000, 0.000000, 1.000000, 0.000000
113.400000, 48.150000, 0.000000, 0.000000, 1.000000, 0.000000
113.500000, 48.250000, 0.000000, 0.000000, 1.000000, 0.000000
113.600000, 48.350000, 0.000000, 0.000000, 1.000000, 0.000000
113.700000, 48.450000, 0.000000, 0.000000, 1.000000, 0.000000
113.800000, 48.550000, 0.000000, 0.000000, 1.000000, 0.000000
113.900000, 48.650000, 0.000000, 0.000000, 1.000000, 0.000000
114.000000, 48.750000, 0.000000, 0.000000, 1.000000, 0.000000
114.100000, 48.850000, 0.000000, 0.000000, 1.000000, 0.000000
114.200000, 48.950000, 0.000000, 0.000000, 1.000000, 0.000000
114.300000, 49.050000, 0.000000, 0.000000, 1.000000, 0.000000
114.400000, 49.150000, 0.000000, 0.000000, 1.000000, 0.000000
114.500000, 49.250000, 0.000000, 0.000000, 1.000000, 0.000000
114.600000, 49.350000, 0.000000, 0.000000, 1.000000, 0.000000
114.700000, 49.450000, 0.000000, 0.000000, 1.000000, 0.000000
114.800000, 49.550000, 0.000000, 0.000000, 1.000000, 0.000000
114.900000, 49.640000, 0.000000, 0.000000, 0.900000, 0.000000
115.000000, 49.720000, 0.000000, 0.000000, 0.800000, 0.000000
115.100000, 49.790000, 0.000000, 0.000000, 0.700000, 0.000000
115.200000, 49.850000, 0.000000, 0.000000, 0.600000, 0.000000
115.300000, 49.900000, 0.000000, 0.000000, 0.500000, 0.000000
115.400000, 49.940000, 0.000000, 0.000000, 0.400000, 0.000000
115.500000, 49.970000, 0.000000, 0.000000, 0.300000, 0.000000
115.600000, 49.990000, 0.000000, 0.000000, 0.200000, 0.000000
115.700000, 50.000000, 0.000000, 0.000000, 0.100000, 0.000000
115.800000, 50.000000, 0.000000, 0.000000, 0.000000, 0.000000
115.900000, 50.000000, 0.000000, 0.000000, 0.000000, 0.000000
116.000000, 50.000000, 0.000000, 0.015708, 0.000000, 0.157080
116.100000, 50.000000, 0.000000, 0.047124, 0.000000, 0.314159
116.200000, 50.000000, 0.000000, 0.094248, 0.000000, 0.471239
116.300000, 50.000000, 0.000000, 0.157080, 0.000000, 0.628319
116.400000, 50.000000, 0.000000, 0.235619, 0.000000, 0.785398
116.500000, 50.000000, 0.000000, 0.329867, 0.000000, 0.942478
116.600000, 50.000000, 0.000000, 0.439823, 0.000000, 1.099557
116.700000, 50.000000, 0.000000, 0.565487, 0.000000, 1.256637
116.800000, 50.000000, 0.000000, 0.706858, 0.000000, 1.413717
116.900000, 50.000000, 0.000000, 0.863938, 0.000000, 1.570796
117.000000, 50.000000, 0.000000, 1.005310, 0.000000, 1.413717
117.100000, 50.000000, 0.000000, 1.130973, 0.000000, 1.256637
117.200000, 50.000000, 0.000000, 1.240929, 0.000000, 1.099557
117.300000, 50.000000, 0.000000, 1.335177, 0.000000, 0.942478
117.400000, 50.000000, 0.000000, 1.413717, 0.000000, 0.785398
117.500000, 50.000000, 0.000000, 1.476549, 0.000000, 0.628319
117.600000, 50.000000, 0.000000, 1.523672, 0.000000, 0.471239
117.700000, 50.000000, 0.000000, 1.555088, 0.000000, 0.314159
117.800000, 50.000000, 0.000000, 1.570796, 0.000000, 0.157080
117.900000, 50.000000, 0.000000, 1.570796, 0.000000, 0.000000
118.000000, 50.000000, 0.010000, 1.570796, 0.100000, 0.000000
118.100000, 50.000000, 0.030000, 1.570796, 0.200000, 0.000000
118.200000, 50.000000, 0.060000, 1.570796, 0.300000, 0.000000
118.300000, 50.000000, 0.100000, 1.570796, 0.400000, 0.000000
118.400000, 50.000000, 0.150000, 1.570796, 0.500000, 0.000000
118.500000, 50.000000, 0.210000, 1.570796, 0.600000, 0.000000
118.600000, 50.000000, 0.280000, 1.570796, 0.700000, 0.000000
118.700000, 50.000000, 0.360000, 1.570796, 0.800000, 0.000000
118.800000, 50.000000, 0.450000, 1.570796, 0.900000, 0.000000
118.900000, 50.000000, 0.550000, 1.570796, 1.000000, 0.000000
119.000000, 50.000000, 0.650000, 1.570796, 1.000000, 0.000000
119.100000, 50.000000, 0.750000, 1.570796, 1.000000, 0.000000
119.200000, 50.000000, 0.850000, 1.570796, 1.000000, 0.000000
119.300000, 50.000000, 0.950000, 1.570796, 1.000000, 0.000000
119.400000, 50.000000, 1.050000, 1.570796, 1.000000, 0.000000
119.500000, 50.000000, 1.150000, 1.570796, 1.000000, 0.000000
119.600000, 50.000000, 1.250000, 1.570796, 1.000000, 0.000000
119.700000, 50.000000, 1.350000, 1.570796, 1.000000, 0.000000
119.800000, 50.000000, 1.450000, 1.570796, 1.000000, 0.000000
119.900000, 50.000000, 1.550000, 1.570796, 1.000000, 0.000000
120.000000, 50.000000, 1.650000, 1.570796, 1.000000, 0.000000
120.100000, 50.000000, 1.750000, 1.570796, 1.000000, 0.000000
120.200000, 50.000000, 1.850000, 1.570796, 1.000000, 0.000000
120.300000, 50.000000, 1.950000, 1.570796, 1.000000, 0.000000
120.400000, 50.000000, 2.050000, 1.570796, 1.000000, 0.000000
120.500000, 50.000000, 2.150000, 1.570796, 1.000000, 0.000000
120.600000, 50.000000, 2.250000, 1.570796, 1.000000, 0.000000
120.700000, 50.000000, 2.350000, 1.570796, 1.000000, 0.000000
120.800000, 50.000000, 2.450000, 1.570796, 1.000000, 0.000000
120.900000, 50.000000, 2.550000, 1.570796, 1.000000, 0.000000
121.000000, 50.000000, 2.650000, 1.570796, 1.000000, 0.000000
121.100000, 50.000000, 2.750000, 1.570796, 1.000000, 0.000000
121.200000, 50.000000, 2.850000, 1.570796, 1.000000, 0.000000
121.300000, 50.000000, 2.950000, 1.570796, 1.000000, 0.000000
121.400000, 50.000000, 3.050000, 1.570796, 1.000000, 0.000000
121.500000, 50.000000, 3.150000, 1.570796, 1.000000, 0.000000
121.600000, 50.000000, 3.250000, 1.570796, 1.000000, 0.000000
121.700000, 50.000000, 3.350000, 1.570796, 1.000000, 0.000000
121.800000, 50.000000, 3.450000, 1.570796, 1.000000, 0.000000
121.900000, 50.000000, 3.550000, 1.570796, 1.000000, 0.000000
122.000000, 50.000000, 3.650000, 1.570796, 1.000000, 0.000000
122.100000, 50.000000, 3.750000, 1.570796, 1.000000, 0.000000
122.200000, 50.000000, 3.850000, 1.570796, 1.000000, 0.000000
122.300000, 50.000000, 3.950000, 1.570796, 1.000000, 0.000000
122.400000, 50.000000, 4.050000, 1.570796, 1.000000, 0.000000
122.500000, 50.000000, 4.150000, 1.570796, 1.000000, 0.000000
122.600000, 50.000000, 4.250000, 1.570796, 1.000000, 0.000000
122.700000, 50.000000, 4.350000, 1.570796, 1.000000, 0.000000
122.800000, 50.000000, 4.450000, 1.570796, 1.000000, 0.000000
122.900000, 50.000000, 4.550000, 1.570796, 1.000000, 0.000000
123.000000, 50.000000, 4.650000, 1.570796, 1.000000, 0.000000
123.100000, 50.000000, 4.750000, 1.570796, 1.000000, 0.000000
123.200000, 50.000000, 4.850000, 1.570796, 1.000000, 0.000000
123.300000, 50.000000, 4.950000, 1.570796, 1.000000, 0.000000
123.400000, 50.000000, 5.050000, 1.570796, 1.000000, 0.000000
123.500000, 50.000000, 5.150000, 1.570796, 1.000000, 0.000000
123.600000, 50.000000, 5.250000, 1.570796, 1.000000, 0.000000
123.700000, 50.000000, 5.350000, 1.570796, 1.000000, 0.000000
123.800000, 50.000000, 5.450000, 1.570796, 1.000000, 0.000000
123.900000, 50.000000, 5.550000, 1.570796, 1.000000, 0.000000
124.000000, 50.000000, 5.650000, 1.570796, 1.000000, 0.000000
124.100000, 50.000000, 5.750000, 1.570796, 1.000000, 0.000000
124.200000, 50.000000, 5.850000, 1.570796, 1.000000, 0.000000
124.300000, 50.000000, 5.950000, 1.570796, 1.000000, 0.000000
124.400000, 50.000000, 6.050000, 1.570796, 1.000000, 0.000000
124.500000, 50.000000, 6.150000, 1.570796, 1.000000, 0.000000
124.600000, 50.000000, 6.250000, 1.570796, 1.000000, 0.000000
124.700000, 50.000000, 6.350000, 1.570796, 1.000000, 0.000000
124.800000, 50.000000, 6.450000, 1.570796, 1.000000, 0.000000
124.900000, 50.000000, 6.550000, 1.570796, 1.000000, 0.000000
125.000000, 50.000000, 6.650000, 1.570796, 1.000000, 0.000000
125.100000, 50.000000, 6.750000, 1.570796, 1.000000, 0.000000
125.200000, 50.000000, 6.850000, 1.570796, 1.000000, 0.000000
125.300000, 50.000000, 6.950000, 1.570796, 1.000000, 0.000000
125.400000, 50.000000, 7.050000, 1.570796, 1.000000, 0.000000
125.500000, 50.000000, 7.150000, 1.570796, 1.000000, 0.000000
125.600000, 50.000000, 7.250000, 1.570796, 1.000000, 0.000000
125.700000, 50.000000, 7.350000, 1.570796, 1.000000, 0.000000
125.800000, 50.000000, 7.450000, 1.570796, 1.000000, 0.000000
125.900000, 50.000000, 7.550000, 1.570796, 1.000000, 0.000000
126.000000, 50.000000, 7.650000, 1.570796, 1.000000, 0.000000
126.100000, 50.000000, 7.750000, 1.570796, 1.000000, 0.000000
126.200000, 50.000000, 7.850000, 1.570796, 1.000000, 0.000000
