# # Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
126.300000, 50.000000, 7.950000, 1.570796, 1.000000, 0.000000
126.400000, 50.000000, 8.050000, 1.570796, 1.000000, 0.000000
126.500000, 50.000000, 8.150000, 1.570796, 1.000000, 0.000000
126.600000, 50.000000, 8.250000, 1.570796, 1.000000, 0.000000
126.700000, 50.000000, 8.350000, 1.570796, 1.000000, 0.000000
126.800000, 50.000000, 8.450000, 1.570796, 1.000000, 0.000000
126.900000, 50.000000, 8.550000, 1.570796, 1.000000, 0.000000
127.000000, 50.000000, 8.650000, 1.570796, 1.000000, 0.000000
127.100000, 50.000000, 8.750000, 1.570796, 1.000000, 0.000000
127.200000, 50.000000, 8.850000, 1.570796, 1.000000, 0.000000
127.300000, 50.000000, 8.950000, 1.570796, 1.000000, 0.000000
127.400000, 50.000000, 9.050000, 1.570796, 1.000000, 0.000000
127.500000, 50.000000, 9.150000, 1.570796, 1.000000, 0.000000
127.600000, 50.000000, 9.250000, 1.570796, 1.000000, 0.000000
127.700000, 50.000000, 9.350000, 1.570796, 1.000000, 0.000000
127.800000, 50.000000, 9.450000, 1.570796, 1.000000, 0.000000
127.900000, 50.000000, 9.550000, 1.570796, 1.000000, 0.000000
128.000000, 50.000000, 9.640000, 1.570796, 0.900000, 0.000000
128.100000, 50.000000, 9.720000, 1.570796, 0.800000, 0.000000
128.200000, 50.000000, 9.790000, 1.570796, 0.700000, 0.000000
128.300000, 50.000000, 9.850000, 1.570796, 0.600000, 0.000000
128.400000, 50.000000, 9.900000, 1.570796, 0.500000, 0.000000
128.500000, 50.000000, 9.940000, 1.570796, 0.400000, 0.000000
128.600000, 50.000000, 9.970000, 1.570796, 0.300000, 0.000000
128.700000, 50.000000, 9.990000, 1.570796, 0.200000, 0.000000
128.800000, 50.000000, 10.000000, 1.570796, 0.100000, 0.000000
128.900000, 50.000000, 10.000000, 1.570796, 0.000000, 0.000000
129.000000, 50.000000, 10.000000, 1.570796, 0.000000, 0.000000
129.100000, 50.000000, 10.000000, 1.555088, 0.000000, -0.157080
129.200000, 50.000000, 10.000000, 1.523672, 0.000000, -0.314159
129.300000, 50.000000, 10.000000, 1.476549, 0.000000, -0.471239
129.400000, 50.000000, 10.000000, 1.413717, 0.000000, -0.628319
129.500000, 50.000000, 10.000000, 1.335177, 0.000000, -0.785398
129.600000, 50.000000, 10.000000, 1.240929, 0.000000, -0.942478
129.700000, 50.000000, 10.000000, 1.130973, 0.000000, -1.099557
129.800000, 50.000000, 10.000000, 1.005310, 0.000000, -1.256637
129.900000, 50.000000, 10.000000, 0.863938, 0.000000, -1.413717
130.000000, 50.000000, 10.000000, 0.706858, 0.000000, -1.570796
130.100000, 50.000000, 10.000000, 0.565487, 0.000000, -1.413717
130.200000, 50.000000, 10.000000, 0.439823, 0.000000, -1.256637
130.300000, 50.000000, 10.000000, 0.329867, 0.000000, -1.099557
130.400000, 50.000000, 10.000000, 0.235619, 0.000000, -0.942478
130.500000, 50.000000, 10.000000, 0.157080, 0.000000, -0.785398
130.600000, 50.000000, 10.000000, 0.094248, 0.000000, -0.628319
130.700000, 50.000000, 10.000000, 0.047124, 0.000000, -0.471239
130.800000, 50.000000, 10.000000, 0.015708, 0.000000, -0.314159
130.900000, 50.000000, 10.000000, 0.000000, 0.000000, -0.157080
131.000000, 50.000000, 10.000000, 0.000000, 0.000000, 0.000000
131.100000, 50.010000, 10.000000, 0.000000, 0.100000, 0.000000
131.200000, 50.030000, 10.000000, 0.000000, 0.200000, 0.000000
131.300000, 50.060000, 10.000000, 0.000000, 0.300000, 0.000000
131.400000, 50.100000, 10.000000, 0.000000, 0.400000, 0.000000
131.500000, 50.150000, 10.000000, 0.000000, 0.500000, 0.000000
131.600000, 50.210000, 10.000000, 0.000000, 0.600000, 0.000000
131.700000, 50.280000, 10.000000, 0.000000, 0.700000, 0.000000
131.800000, 50.360000, 10.000000, 0.000000, 0.800000, 0.000000
131.900000, 50.450000, 10.000000, 0.000000, 0.900000, 0.000000
132.000000, 50.550000, 10.000000, 0.000000, 1.000000, 0.000000
132.100000, 50.650000, 10.000000, 0.000000, 1.000000, 0.000000
132.200000, 50.750000, 10.000000, 0.000000, 1.000000, 0.000000
132.300000, 50.850000, 10.000000, 0.000000, 1.000000, 0.000000
132.400000, 50.950000, 10.000000, 0.000000, 1.000000, 0.000000
132.500000, 51.050000, 10.000000, 0.000000, 1.000000, 0.000000
132.600000, 51.150000, 10.000000, 0.000000, 1.000000, 0.000000
132.700000, 51.250000, 10.000000, 0.000000, 1.000000, 0.000000
132.800000, 51.350000, 10.000000, 0.000000, 1.000000, 0.000000
132.900000, 51.450000, 10.000000, 0.000000, 1.000000, 0.000000
133.000000, 51.550000, 10.000000, 0.000000, 1.000000, 0.000000
133.100000, 51.650000, 10.000000, 0.000000, 1.000000, 0.000000
133.200000, 51.750000, 10.000000, 0.000000, 1.000000, 0.000000
133.300000, 51.850000, 10.000000, 0.000000, 1.000000, 0.000000
133.400000, 51.950000, 10.000000, 0.000000, 1.000000, 0.000000
133.500000, 52.050000, 10.000000, 0.000000, 1.000000, 0.000000
133.600000, 52.150000, 10.000000, 0.000000, 1.000000, 0.000000
133.700000, 52.250000, 10.000000, 0.000000, 1.000000, 0.000000
133.800000, 52.350000, 10.000000, 0.000000, 1.000000, 0.000000
133.900000, 52.450000, 10.000000, 0.000000, 1.000000, 0.000000
134.000000, 52.550000, 10.000000, 0.000000, 1.000000, 0.000000
134.100000, 52.650000, 10.000000, 0.000000, 1.000000, 0.000000
134.200000, 52.750000, 10.000000, 0.000000, 1.000000, 0.000000
134.300000, 52.850000, 10.000000, 0.000000, 1.000000, 0.000000
134.400000, 52.950000, 10.000000, 0.000000, 1.000000, 0.000000
134.500000, 53.050000, 10.000000, 0.000000, 1.000000, 0.000000
134.600000, 53.150000, 10.000000, 0.000000, 1.000000, 0.000000
134.700000, 53.250000, 10.000000, 0.000000, 1.000000, 0.000000
134.800000, 53.350000, 10.000000, 0.000000, 1.000000, 0.000000
134.900000, 53.450000, 10.000000, 0.000000, 1.000000, 0.000000
135.000000, 53.550000, 10.000000, 0.000000, 1.000000, 0.000000
135.100000, 53.650000, 10.000000, 0.000000, 1.000000, 0.000000
135.200000, 53.750000, 10.000000, 0.000000, 1.000000, 0.000000
135.300000, 53.850000, 10.000000, 0.000000, 1.000000, 0.000000
135.400000, 53.950000, 10.000000, 0.000000, 1.000000, 0.000000
135.500000, 54.050000, 10.000000, 0.000000, 1.000000, 0.000000
135.600000, 54.150000, 10.000000, 0.000000, 1.000000, 0.000000
135.700000, 54.250000, 10.000000, 0.000000, 1.000000, 0.000000
135.800000, 54.350000, 10.000000, 0.000000, 1.000000, 0.000000
135.900000, 54.450000, 10.000000, 0.000000, 1.000000, 0.000000
136.000000, 54.550000, 10.000000, 0.000000, 1.000000, 0.000000
136.100000, 54.650000, 10.000000, 0.000000, 1.000000, 0.000000
136.200000, 54.750000, 10.000000, 0.000000, 1.000000, 0.000000
136.300000, 54.850000, 10.000000, 0.000000, 1.000000, 0.000000
136.400000, 54.950000, 10.000000, 0.000000, 1.000000, 0.000000
136.500000, 55.050000, 10.000000, 0.000000, 1.000000, 0.000000
136.600000, 55.150000, 10.000000, 0.000000, 1.000000, 0.000000
136.700000, 55.250000, 10.000000, 0.000000, 1.000000, 0.000000
136.800000, 55.350000, 10.000000, 0.000000, 1.000000, 0.000000
136.900000, 55.450000, 10.000000, 0.000000, 1.000000, 0.000000
137.000000, 55.550000, 10.000000, 0.000000, 1.000000, 0.000000
137.100000, 55.650000, 10.000000, 0.000000, 1.000000, 0.000000
137.200000, 55.750000, 10.000000, 0.000000, 1.000000, 0.000000
137.300000, 55.850000, 10.000000, 0.000000, 1.000000, 0.000000
137.400000, 55.950000, 10.000000, 0.000000, 1.000000, 0.000000
137.500000, 56.050000, 10.000000, 0.000000, 1.000000, 0.000000
137.600000, 56.150000, 10.000000, 0.000000, 1.000000, 0.000000
137.700000, 56.250000, 10.000000, 0.000000, 1.000000, 0.000000
137.800000, 56.350000, 10.000000, 0.000000, 1.000000, 0.000000
137.900000, 56.450000, 10.000000, 0.000000, 1.000000, 0.000000
138.000000, 56.550000, 10.000000, 0.000000, 1.000000, 0.000000
138.100000, 56.650000, 10.000000, 0.000000, 1.000000, 0.000000
138.200000, 56.750000, 10.000000, 0.000000, 1.000000, 0.000000
138.300000, 56.850000, 10.000000, 0.000000, 1.000000, 0.000000
138.400000, 56.950000, 10.000000, 0.000000, 1.000000, 0.000000
138.500000, 57.050000, 10.000000, 0.000000, 1.000000, 0.000000
138.600000, 57.150000, 10.000000, 0.000000, 1.000000, 0.000000
138.700000, 57.250000, 10.000000, 0.000000, 1.000000, 0.000000
138.800000, 57.350000, 10.000000, 0.000000, 1.000000, 0.000000
138.900000, 57.450000, 10.000000, 0.000000, 1.000000, 0.000000
139.000000, 57.550000, 10.000000, 0.000000, 1.000000, 0.000000
139.100000, 57.650000, 10.000000, 0.000000, 1.000000, 0.000000
139.200000, 57.750000, 10.000000, 0.000000, 1.000000, 0.000000
139.300000, 57.850000, 10.000000, 0.000000, 1.000000, 0.000000
139.400000, 57.950000, 10.000000, 0.000000, 1.000000, 0.000000
139.500000, 58.050000, 10.000000, 0.000000, 1.000000, 0.000000
139.600000, 58.150000, 10.000000, 0.000000, 1.000000, 0.000000
139.700000, 58.250000, 10.000000, 0.000000, 1.000000, 0.000000
139.800000, 58.350000, 10.000000, 0.000000, 1.000000, 0.000000
139.900000, 58.450000, 10.000000, 0.000000, 1.000000, 0.000000
140.000000, 58.550000, 10.000000, 0.000000, 1.000000, 0.000000
140.100000, 58.650000, 10.000000, 0.000000, 1.000000, 0.000000
140.200000, 58.750000, 10.000000, 0.000000, 1.000000, 0.000000
140.300000, 58.850000, 10.000000, 0.000000, 1.000000, 0.000000
140.400000, 58.950000, 10.000000, 0.000000, 1.000000, 0.000000
140.500000, 59.050000, 10.000000, 0.000000, 1.000000, 0.000000
140.600000, 59.150000, 10.000000, 0.000000, 1.000000, 0.000000
140.700000, 59.250000, 10.000000, 0.000000, 1.000000, 0.000000
140.800000, 59.350000, 10.000000, 0.000000, 1.000000, 0.000000
140.900000, 59.450000, 10.000000, 0.000000, 1.000000, 0.000000
141.000000, 59.550000, 10.000000, 0.000000, 1.000000, 0.000000
141.100000, 59.640000, 10.000000, 0.000000, 0.900000, 0.000000
141.200000, 59.720000, 10.000000, 0.000000, 0.800000, 0.000000
141.300000, 59.790000, 10.000000, 0.000000, 0.700000, 0.000000
141.400000, 59.850000, 10.000000, 0.000000, 0.600000, 0.000000
141.500000, 59.900000, 10.000000, 0.000000, 0.500000, 0.000000
141.600000, 59.940000, 10.000000, 0.000000, 0.400000, 0.000000
141.700000, 59.970000, 10.000000, 0.000000, 0.300000, 0.000000
141.800000, 59.990000, 10.000000, 0.000000, 0.200000, 0.000000
141.900000, 60.000000, 10.000000, 0.000000, 0.100000, 0.000000
142.000000, 60.000000, 10.000000, 0.000000, 0.000000, 0.000000
142.100000, 60.000000, 10.000000, 0.000000, 0.000000, 0.000000
142.200000, 60.000000, 10.000000, -0.015708, 0.000000, -0.157080
142.300000, 60.000000, 10.000000, -0.047124, 0.000000, -0.314159
142.400000, 60.000000, 10.000000, -0.094248, 0.000000, -0.471239
142.500000, 60.000000, 10.000000, -0.157080, 0.000000, -0.628319
142.600000, 60.000000, 10.000000, -0.235619, 0.000000, -0.785398
142.700000, 60.000000, 10.000000, -0.329867, 0.000000, -0.942478
142.800000, 60.000000, 10.000000, -0.439823, 0.000000, -1.099557
142.900000, 60.000000, 10.000000, -0.565487, 0.000000, -1.256637
143.000000, 60.000000, 10.000000, -0.706858, 0.000000, -1.413717
143.100000, 60.000000, 10.000000, -0.863938, 0.000000, -1.570796
143.200000, 60.000000, 10.000000, -1.005310, 0.000000, -1.413717
143.300000, 60.000000, 10.000000, -1.130973, 0.000000, -1.256637
143.400000, 60.000000, 10.000000, -1.240929, 0.000000, -1.099557
143.500000, 60.000000, 10.000000, -1.335177, 0.000000, -0.942478
143.600000, 60.000000, 10.000000, -1.413717, 0.000000, -0.785398
143.700000, 60.000000, 10.000000, -1.476549, 0.000000, -0.628319
143.800000, 60.000000, 10.000000, -1.523672, 0.000000, -0.471239
143.900000, 60.000000, 10.000000, -1.555088, 0.000000, -0.314159
144.000000, 60.000000, 10.000000, -1.570796, 0.000000, -0.157080
144.100000, 60.000000, 10.000000, -1.570796, 0.000000, 0.000000
144.200000, 60.000000, 9.990000, -1.570796, 0.100000, 0.000000
144.300000, 60.000000, 9.970000, -1.570796, 0.200000, 0.000000
144.400000, 60.000000, 9.940000, -1.570796, 0.300000, 0.000000
144.500000, 60.000000, 9.900000, -1.570796, 0.400000, 0.000000
144.600000, 60.000000, 9.850000, -1.570796, 0.500000, 0.000000
144.700000, 60.000000, 9.790000, -1.570796, 0.600000, 0.000000
144.800000, 60.000000, 9.720000, -1.570796, 0.700000, 0.000000
144.900000, 60.000000, 9.640000, -1.570796, 0.800000, 0.000000
145.000000, 60.000000, 9.550000, -1.570796, 0.900000, 0.000000
145.100000, 60.000000, 9.450000, -1.570796, 1.000000, 0.000000
145.200000, 60.000000, 9.350000, -1.570796, 1.000000, 0.000000
145.300000, 60.000000, 9.250000, -1.570796, 1.000000, 0.000000
145.400000, 60.000000, 9.150000, -1.570796, 1.000000, 0.000000
145.500000, 60.000000, 9.050000, -1.570796, 1.000000, 0.000000
145.600000, 60.000000, 8.950000, -1.570796, 1.000000, 0.000000
145.700000, 60.000000, 8.850000, -1.570796, 1.000000, 0.000000
145.800000, 60.000000, 8.750000, -1.570796, 1.000000, 0.000000
145.900000, 60.000000, 8.650000, -1.570796, 1.000000, 0.000000
146.000000, 60.000000, 8.550000, -1.570796, 1.000000, 0.000000
146.100000, 60.000000, 8.450000, -1.570796, 1.000000, 0.000000
146.200000, 60.000000, 8.350000, -1.570796, 1.000000, 0.000000
146.300000, 60.000000, 8.250000, -1.570796, 1.000000, 0.000000
146.400000, 60.000000, 8.150000, -1.570796, 1.000000, 0.000000
146.500000, 60.000000, 8.050000, -1.570796, 1.000000, 0.000000
146.600000, 60.000000, 7.950000, -1.570796, 1.000000, 0.000000
146.700000, 60.000000, 7.850000, -1.570796, 1.000000, 0.000000
146.800000, 60.000000, 7.750000, -1.570796, 1.000000, 0.000000
146.900000, 60.000000, 7.650000, -1.570796, 1.000000, 0.000000
147.000000, 60.000000, 7.550000, -1.570796, 1.000000, 0.000000
147.100000, 60.000000, 7.450000, -1.570796, 1.000000, 0.000000
147.200000, 60.000000, 7.350000, -1.570796, 1.000000, 0.000000
147.300000, 60.000000, 7.250000, -1.570796, 1.000000, 0.000000
147.400000, 60.000000, 7.150000, -1.570796, 1.000000, 0.000000
147.500000, 60.000000, 7.050000, -1.570796, 1.000000, 0.000000
147.600000, 60.000000, 6.950000, -1.570796, 1.000000, 0.000000
147.700000, 60.000000, 6.850000, -1.570796, 1.000000, 0.000000
147.800000, 60.000000, 6.750000, -1.570796, 1.000000, 0.000000
147.900000, 60.000000, 6.650000, -1.570796, 1.000000, 0.000000
148.000000, 60.000000, 6.550000, -1.570796, 1.000000, 0.000000
148.100000, 60.000000, 6.450000, -1.570796, 1.000000, 0.000000
148.200000, 60.000000, 6.350000, -1.570796, 1.000000, 0.000000
148.300000, 60.000000, 6.250000, -1.570796, 1.000000, 0.000000
148.400000, 60.000000, 6.150000, -1.570796, 1.000000, 0.000000
148.500000, 60.000000, 6.050000, -1.570796, 1.000000, 0.000000
148.600000, 60.000000, 5.950000, -1.570796, 1.000000, 0.000000
148.700000, 60.000000, 5.850000, -1.570796, 1.000000, 0.000000
148.800000, 60.000000, 5.750000, -1.570796, 1.000000, 0.000000
148.900000, 60.000000, 5.650000, -1.570796, 1.000000, 0.000000
149.000000, 60.000000, 5.550000, -1.570796, 1.000000, 0.000000
149.100000, 60.000000, 5.450000, -1.570796, 1.000000, 0.000000
149.200000, 60.000000, 5.350000, -1.570796, 1.000000, 0.000000
149.300000, 60.000000, 5.250000, -1.570796, 1.000000, 0.000000
149.400000, 60.000000, 5.150000, -1.570796, 1.000000, 0.000000
149.500000, 60.000000, 5.050000, -1.570796, 1.000000, 0.000000
149.600000, 60.000000, 4.950000, -1.570796, 1.000000, 0.000000
149.700000, 60.000000, 4.850000, -1.570796, 1.000000, 0.000000
149.800000, 60.000000, 4.750000, -1.570796, 1.000000, 0.000000
149.900000, 60.000000, 4.650000, -1.570796, 1.000000, 0.000000
150.000000, 60.000000, 4.550000, -1.570796, 1.000000, 0.000000
150.100000, 60.000000, 4.450000, -1.570796, 1.000000, 0.000000
150.200000, 60.000000, 4.350000, -1.570796, 1.000000, 0.000000
150.300000, 60.000000, 4.250000, -1.570796, 1.000000, 0.000000
150.400000, 60.000000, 4.150000, -1.570796, 1.000000, 0.000000
150.500000, 60.000000, 4.050000, -1.570796, 1.000000, 0.000000
150.600000, 60.000000, 3.950000, -1.570796, 1.000000, 0.000000
150.700000, 60.000000, 3.850000, -1.570796, 1.000000, 0.000000
150.800000, 60.000000, 3.750000, -1.570796, 1.000000, 0.000000
150.900000, 60.000000, 3.650000, -1.570796, 1.000000, 0.000000
151.000000, 60.000000, 3.550000, -1.570796, 1.000000, 0.000000
151.100000, 60.000000, 3.450000, -1.570796, 1.000000, 0.000000
151.200000, 60.000000, 3.350000, -1.570796, 1.000000, 0.000000
151.300000, 60.000000, 3.250000, -1.570796, 1.000000, 0.000000
151.400000, 60.000000, 3.150000, -1.570796, 1.000000, 0.000000
151.500000, 60.000000, 3.050000, -1.570796, 1.000000, 0.000000
151.600000, 60.000000, 2.950000, -1.570796, 1.000000, 0.000000
151.700000, 60.000000, 2.850000, -1.570796, 1.000000, 0.000000
151.800000, 60.000000, 2.750000, -1.570796, 1.000000, 0.000000
151.900000, 60.000000, 2.650000, -1.570796, 1.000000, 0.000000
152.000000, 60.000000, 2.550000, -1.570796, 1.000000, 0.000000
152.100000, 60.000000, 2.450000, -1.570796, 1.000000, 0.000000
152.200000, 60.000000, 2.350000, -1.570796, 1.000000, 0.000000
152.300000, 60.000000, 2.250000, -1.570796, 1.000000, 0.000000
152.400000, 60.000000, 2.150000, -1.570796, 1.000000, 0.000000
152.500000, 60.000000, 2.050000, -1.570796, 1.000000, 0.000000
152.600000, 60.000000, 1.950000, -1.570796, 1.000000, 0.000000
152.700000, 60.000000, 1.850000, -1.570796, 1.000000, 0.000000
152.800000, 60.000000, 1.750000, -1.570796, 1.000000, 0.000000
152.900000, 60.000000, 1.650000, -1.570796, 1.000000, 0.000000
153.000000, 60.000000, 1.550000, -1.570796, 1.000000, 0.000000
153.100000, 60.000000, 1.450000, -1.570796, 1.000000, 0.000000
153.200000, 60.000000, 1.350000, -1.570796, 1.000000, 0.000000
153.300000, 60.000000, 1.250000, -1.570796, 1.000000, 0.000000
153.400000, 60.000000, 1.150000, -1.570796, 1.000000, 0.000000
153.500000, 60.000000, 1.050000, -1.570796, 1.000000, 0.000000
153.600000, 60.000000, 0.950000, -1.570796, 1.000000, 0.000000
153.700000, 60.000000, 0.850000, -1.570796, 1.000000, 0.000000
153.800000, 60.000000, 0.750000, -1.570796, 1.000000, 0.000000
153.900000, 60.000000, 0.650000, -1.570796, 1.000000, 0.000000
154.000000, 60.000000, 0.550000, -1.570796, 1.000000, 0.000000
154.100000, 60.000000, 0.450000, -1.570796, 1.000000, 0.000000
154.200000, 60.000000, 0.360000, -1.570796, 0.900000, 0.000000
154.300000, 60.000000, 0.280000, -1.570796, 0.800000, 0.000000
154.400000, 60.000000, 0.210000, -1.570796, 0.700000, 0.000000
154.500000, 60.000000, 0.150000, -1.570796, 0.600000, 0.000000
154.600000, 60.000000, 0.100000, -1.570796, 0.500000, 0.000000
154.700000, 60.000000, 0.060000, -1.570796, 0.400000, 0.000000
154.800000, 60.000000, 0.030000, -1.570796, 0.300000, 0.000000
154.900000, 60.000000, 0.010000, -1.570796, 0.200000, 0.000000
155.000000, 60.000000, 0.000000, -1.570796, 0.100000, 0.000000
155.100000, 60.000000, 0.000000, -1.570796, 0.000000, 0.000000
155.200000, 60.000000, 0.000000, -1.570796, 0.000000, 0.000000
155.300000, 60.000000, 0.000000, -1.555088, 0.000000, 0.157080
155.400000, 60.000000, 0.000000, -1.523672, 0.000000, 0.314159
155.500000, 60.000000, 0.000000, -1.476549, 0.000000, 0.471239
155.600000, 60.000000, 0.000000, -1.413717, 0.000000, 0.628319
155.700000, 60.000000, 0.000000, -1.335177, 0.000000, 0.785398
155.800000, 60.000000, 0.000000, -1.240929, 0.000000, 0.942478
155.900000, 60.000000, 0.000000, -1.130973, 0.000000, 1.099557
156.000000, 60.000000, 0.000000, -1.005310, 0.000000, 1.256637
156.100000, 60.000000, 0.000000, -0.863938, 0.000000, 1.413717
156.200000, 60.000000, 0.000000, -0.706858, 0.000000, 1.570796
156.300000, 60.000000, 0.000000, -0.565487, 0.000000, 1.413717
156.400000, 60.000000, 0.000000, -0.439823, 0.000000, 1.256637
156.500000, 60.000000, 0.000000, -0.329867, 0.000000, 1.099557
156.600000, 60.000000, 0.000000, -0.235619, 0.000000, 0.942478
156.700000, 60.000000, 0.000000, -0.157080, 0.000000, 0.785398
156.800000, 60.000000, 0.000000, -0.094248, 0.000000, 0.628319
156.900000, 60.000000, 0.000000, -0.047124, 0.000000, 0.471239
157.000000, 60.000000, 0.000000, -0.015708, 0.000000, 0.314159
157.100000, 60.000000, 0.000000, 0.000000, 0.000000, 0.157080
157.200000, 60.000000, 0.000000, 0.000000, 0.000000, 0.000000
